,tweet_id,timestamp,source,text,retweeted_status_timestamp,rating_numerator,rating_denominator,name,retweet_count,retweeted,tweet_favourite_count,tweet_hashtags,year_month,dogtionary
273,840698636975636481,2017-03-11 22:59:09 +0000,Twitter for iPhone,@0_kelvin_0 &gt;10/10 is reserved for puppos sorry Kevin,,10,10,None,3,False,197,,2017-03,puppo
274,840696689258311684,2017-03-11 22:51:24 +0000,Twitter for iPhone,I didn't even have to intervene. Took him 4 minutes to realize his error. 10/10 for Kevin https://t.co/2gclc1MNr7,,10,10,None,1116,False,13377,,2017-03,
275,840632337062862849,2017-03-11 18:35:42 +0000,Twitter for iPhone,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o",,12,10,Maddie,1972,False,9761,,2017-03,
276,840370681858686976,2017-03-11 01:15:58 +0000,Twitter for iPhone,You have been visited by the magical sugar jar puggo. He has granted you three boops. 13/10 would use immediately https://t.co/76iL7JUQdG,,13,10,None,5146,False,17918,,2017-03,
277,840268004936019968,2017-03-10 18:27:58 +0000,Twitter for iPhone,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,,12,10,Monty,6497,False,20950,,2017-03,
278,839990271299457024,2017-03-10 00:04:21 +0000,Twitter for iPhone,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,,13,10,Sojourner,2597,False,14640,,2017-03,
279,839549326359670784,2017-03-08 18:52:12 +0000,Twitter for iPhone,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",,12,10,Winston,8805,False,29957,,2017-03,
280,839290600511926273,2017-03-08 01:44:07 +0000,Twitter for iPhone,RT @alexmartindawg: THE DRINK IS DR. PUPPER 10/10 good pun @matt___nelson @GoodDogsGame https://t.co/act3duiqbL,2017-03-08 01:41:24 +0000,10,10,None,158,True,0,,2017-03,
281,839239871831150596,2017-03-07 22:22:32 +0000,Twitter for iPhone,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,,13,10,Odie,7422,False,29684,,2017-03,
282,838952994649550848,2017-03-07 03:22:35 +0000,Twitter for iPhone,SHE MISPLACED HER HOOMAN 13/10 MISTAKES HAPPEN https://t.co/ngAxYLVYHP,,13,10,None,4505,False,21289,,2017-03,
283,838921590096166913,2017-03-07 01:17:48 +0000,Twitter for iPhone,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,,13,10,Arlo,2357,False,12183,,2017-03,
284,838916489579200512,2017-03-07 00:57:32 +0000,Twitter for iPhone,RT @KibaDva: I collected all the good dogs!! 15/10 @dog_rates #GoodDogs https://t.co/6UCGFczlOI,2017-03-07 00:15:46 +0000,15,10,None,38,True,0,GoodDogs,2017-03,
285,838831947270979586,2017-03-06 19:21:35 +0000,Twitter for iPhone,RT @dog_rates: This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https:…,2016-10-06 01:23:05 +0000,13,10,Riley,12643,True,0,,2017-03,
286,838561493054533637,2017-03-06 01:26:54 +0000,Twitter for iPhone,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI,,13,10,Walter,1504,False,11892,,2017-03,
287,838476387338051585,2017-03-05 19:48:43 +0000,Twitter for iPhone,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,,13,10,Stanley,5484,False,24664,,2017-03,
288,838201503651401729,2017-03-05 01:36:26 +0000,Twitter for iPhone,RT @dog_rates: Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EM…,2017-01-15 21:49:15 +0000,13,10,Sunny,11525,True,0,,2017-03,
289,838150277551247360,2017-03-04 22:12:52 +0000,Twitter for iPhone,@markhoppus 182/10,,182,10,None,370,False,1824,,2017-03,
290,838085839343206401,2017-03-04 17:56:49 +0000,Twitter for iPhone,@bragg6of8 @Andy_Pace_ we are still looking for the first 15/10,,15,10,None,0,False,150,,2017-03,
291,838083903487373313,2017-03-04 17:49:08 +0000,Twitter for iPhone,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,,13,10,Daisy,3582,False,19183,,2017-03,
292,837820167694528512,2017-03-04 00:21:08 +0000,Twitter for iPhone,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",,12,10,None,8952,False,37277,,2017-03,pupper
293,837482249356513284,2017-03-03 01:58:22 +0000,Twitter for iPhone,This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sail with https://t.co/Z3LAaV2pKz,,13,10,Waffles,495,False,4204,,2017-03,
294,837471256429613056,2017-03-03 01:14:41 +0000,Twitter for iPhone,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,,12,10,Vincent,2631,False,13967,,2017-03,
295,837366284874571778,2017-03-02 18:17:34 +0000,Twitter for iPhone,This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af https://t.co/uNmxbL2lns,,13,10,Lucy,6005,False,23074,,2017-03,puppo
296,837110210464448512,2017-03-02 01:20:01 +0000,Twitter for iPhone,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,,13,10,Clark,2731,False,17480,,2017-03,pupper
297,837012587749474308,2017-03-01 18:52:06 +0000,Twitter for iPhone,RT @KennyFromDaBlok: 14/10 h*ckin good hats. will wear daily @dog_rates https://t.co/rHLoU5gS30,2017-03-01 18:47:10 +0000,14,10,None,88,True,0,,2017-03,
298,836989968035819520,2017-03-01 17:22:13 +0000,Twitter for iPhone,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,,12,10,Mookie,2610,False,13879,,2017-03,
299,836753516572119041,2017-03-01 01:42:39 +0000,Twitter for iPhone,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,,12,10,Meera,5237,False,21029,,2017-03,doggo
300,836677758902222849,2017-02-28 20:41:37 +0000,Twitter for iPhone,Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution https://t.co/fGAPAsxjKs,,11,10,Oliver,2522,False,13782,,2017-02,
301,836648853927522308,2017-02-28 18:46:45 +0000,Twitter for iPhone,"RT @SchafeBacon2016: @dog_rates Slightly disturbed by the outright profanity, but confident doggos were involved. 11/10, would tailgate aga…",2017-02-28 18:43:57 +0000,11,10,None,626,True,0,,2017-02,doggo
302,836397794269200385,2017-02-28 02:09:08 +0000,Twitter for iPhone,RT @dog_rates: This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https:/…,2017-01-07 20:18:46 +0000,13,10,Buddy,31314,True,0,,2017-02,
303,836380477523124226,2017-02-28 01:00:19 +0000,Twitter for iPhone,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 https://t.co/W4KffrdX3Q",,12,10,Ava,3337,False,16037,,2017-02,pupper
304,836260088725786625,2017-02-27 17:01:56 +0000,Twitter for iPhone,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,,13,10,Lucy,4850,False,23177,,2017-02,
305,836001077879255040,2017-02-26 23:52:43 +0000,Twitter for iPhone,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,,13,10,None,4935,False,20924,,2017-02,
306,835685285446955009,2017-02-26 02:57:52 +0000,Twitter for iPhone,RT @dog_rates: This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/…,2016-10-14 16:13:10 +0000,12,10,Rory,9327,True,0,,2017-02,
307,835574547218894849,2017-02-25 19:37:50 +0000,Twitter for iPhone,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,,11,10,Eli,4121,False,19447,,2017-02,
308,835536468978302976,2017-02-25 17:06:32 +0000,Twitter for iPhone,"RT @dog_rates: Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://…",2017-02-24 23:04:14 +0000,12,10,Lola,1939,True,0,,2017-02,
309,835309094223372289,2017-02-25 02:03:02 +0000,Twitter for iPhone,RT @dog_rates: So this just changed my life. 13/10 please enjoy  https://t.co/dsv4xAtfv7,2016-07-13 01:34:21 +0000,13,10,None,24013,True,0,,2017-02,
310,835297930240217089,2017-02-25 01:18:40 +0000,Twitter for iPhone,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,,12,10,Ash,3381,False,17847,,2017-02,
311,835264098648616962,2017-02-24 23:04:14 +0000,Twitter for iPhone,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",,12,10,Lola,1939,False,8503,,2017-02,
312,835246439529840640,2017-02-24 21:54:03 +0000,Twitter for iPhone,"@jonnysun @Lin_Manuel ok jomny I know you're excited but 960/00 isn't a valid rating, 13/10 is tho",,13,10,None,83,False,2259,,2017-02,
313,835172783151792128,2017-02-24 17:01:22 +0000,Twitter for iPhone,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,,12,10,None,6516,False,28552,,2017-02,
314,835152434251116546,2017-02-24 15:40:31 +0000,Twitter for iPhone,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 https://t.co/YbEJPkg4Ag,,0,10,None,3443,False,24574,,2017-02,
315,834931633769889797,2017-02-24 01:03:08 +0000,Twitter for iPhone,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,,12,10,Tucker,1878,False,11838,,2017-02,
316,834786237630337024,2017-02-23 15:25:23 +0000,Twitter for iPhone,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,,13,10,Tobi,6159,False,22943,,2017-02,
317,834574053763584002,2017-02-23 01:22:14 +0000,Twitter for iPhone,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,,13,10,None,2882,False,14993,,2017-02,doggo
318,834477809192075265,2017-02-22 18:59:48 +0000,Twitter for iPhone,RT @dog_rates: This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me…,2017-02-09 01:27:41 +0000,12,10,Leo,12224,True,0,,2017-02,
319,834458053273591808,2017-02-22 17:41:18 +0000,Twitter for iPhone,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",,12,10,Chester,1899,False,10512,,2017-02,
320,834209720923721728,2017-02-22 01:14:30 +0000,Twitter for iPhone,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,,12,10,Wilson,5476,False,22594,,2017-02,
321,834167344700198914,2017-02-21 22:26:07 +0000,Twitter for iPhone,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,,11,10,Sunshine,4130,False,17194,,2017-02,
322,834089966724603904,2017-02-21 17:18:39 +0000,Twitter for iPhone,DOGGO ON THE LOOSE I REPEAT DOGGO ON THE LOOSE 10/10 https://t.co/ffIH2WxwF0,,10,10,None,2427,False,10971,,2017-02,
323,834086379323871233,2017-02-21 17:04:24 +0000,Twitter for iPhone,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,,12,10,Lipton,2512,False,14296,,2017-02,
324,833863086058651648,2017-02-21 02:17:06 +0000,Twitter for iPhone,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,,12,10,Bentley,2729,False,14661,,2017-02,
325,833826103416520705,2017-02-20 23:50:09 +0000,Twitter for iPhone,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,,13,10,Charlie,3904,False,16728,,2017-02,
326,833732339549220864,2017-02-20 17:37:34 +0000,Twitter for iPhone,"RT @rolltidered: This is Gabby. Now requests to be referred to as a guide dog, thanks to @dog_rates and @ShopWeRateDogs. 12/10 in my book.…",2017-02-17 03:39:51 +0000,12,10,Gabby,251,True,0,,2017-02,
327,833722901757046785,2017-02-20 17:00:04 +0000,Twitter for iPhone,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,,13,10,Bronte,3636,False,22585,,2017-02,
328,833479644947025920,2017-02-20 00:53:27 +0000,Twitter for iPhone,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,,13,10,Poppy,2357,False,16258,,2017-02,
329,833124694597443584,2017-02-19 01:23:00 +0000,Twitter for iPhone,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,,12,10,Gidget,5513,False,22133,,2017-02,pupper
330,832998151111966721,2017-02-18 17:00:10 +0000,Twitter for iPhone,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",,13,10,Rhino,2522,False,14549,,2017-02,doggo
331,832769181346996225,2017-02-18 01:50:19 +0000,Twitter for iPhone,RT @EmilieGambril: 12/10 h*cking excited about my new shirt! @dog_rates https://t.co/zFEfMTaHqU,2017-02-18 01:39:12 +0000,12,10,None,43,True,0,,2017-02,
332,832757312314028032,2017-02-18 01:03:09 +0000,Twitter for iPhone,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,,13,10,Willow,4127,False,18423,,2017-02,
333,832682457690300417,2017-02-17 20:05:43 +0000,Twitter for iPhone,Prosperous good boy 13/10 socioeconomic af https://t.co/8YlD5lxPbQ,,13,10,None,3368,False,13017,,2017-02,
334,832645525019123713,2017-02-17 17:38:57 +0000,Twitter Web Client,"There's going to be a dog terminal at JFK Airport. This is not a drill. 10/10  
https://t.co/dp5h9bCwU7",,10,10,not,594,False,3195,,2017-02,
335,832636094638288896,2017-02-17 17:01:29 +0000,Twitter for iPhone,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,,12,10,Orion,3220,False,17379,,2017-02,
336,832397543355072512,2017-02-17 01:13:34 +0000,Twitter for iPhone,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,,12,10,Eevee,2548,False,13126,,2017-02,
337,832369877331693569,2017-02-16 23:23:38 +0000,Twitter for iPhone,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,,11,10,Charlie,3652,False,18792,,2017-02,
338,832273440279240704,2017-02-16 17:00:25 +0000,Twitter for iPhone,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,,14,10,Smiley,2673,False,12385,,2017-02,doggo
339,832215909146226688,2017-02-16 13:11:49 +0000,Twitter for iPhone,"RT @dog_rates: This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wu…",2016-10-13 23:23:56 +0000,75,10,Logan,7069,True,0,,2017-02,
340,832215726631055365,2017-02-16 13:11:05 +0000,Twitter for iPhone,RT @dog_rates: This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,2016-11-01 03:00:09 +0000,13,10,Moreton,10723,True,0,,2017-02,
341,832088576586297345,2017-02-16 04:45:50 +0000,Twitter for iPhone,@docmisterio account started on 11/15/15,,15,15,None,3,False,72,,2017-02,
342,832040443403784192,2017-02-16 01:34:34 +0000,Twitter for iPhone,RT @dog_rates: This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,2016-08-28 16:51:16 +0000,12,10,Klein,11131,True,0,,2017-02,
343,832032802820481025,2017-02-16 01:04:13 +0000,Twitter for iPhone,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",,12,10,Miguel,4746,False,13887,,2017-02,doggo
344,831939777352105988,2017-02-15 18:54:34 +0000,Twitter for iPhone,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,,12,10,Emanuel,7031,False,26404,,2017-02,doggo
345,831926988323639298,2017-02-15 18:03:45 +0000,Twitter for iPhone,@UNC can confirm 12/10,,12,10,None,39,False,369,,2017-02,
346,831911600680497154,2017-02-15 17:02:36 +0000,Twitter for iPhone,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,,14,10,Kuyu,7458,False,30380,,2017-02,
347,831670449226514432,2017-02-15 01:04:21 +0000,Twitter for iPhone,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,,13,10,Daisy,2059,False,11469,,2017-02,
348,831650051525054464,2017-02-14 23:43:18 +0000,Twitter for iPhone,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",,13,10,None,2243,False,7908,,2017-02,
349,831552930092285952,2017-02-14 17:17:22 +0000,Twitter for iPhone,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,,13,10,Dutch,2632,False,9872,,2017-02,
350,831322785565769729,2017-02-14 02:02:51 +0000,Twitter for iPhone,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,,12,10,Pete,1744,False,10042,,2017-02,doggo
351,831315979191906304,2017-02-14 01:35:49 +0000,Twitter Web Client,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,,13,10,None,1264,False,7117,WKCDogShow,2017-02,pupper
352,831309418084069378,2017-02-14 01:09:44 +0000,Twitter for iPhone,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,,12,10,Scooter,2786,False,12819,,2017-02,
353,831262627380748289,2017-02-13 22:03:49 +0000,Twitter for iPhone,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,,12,10,Tucker,2350,False,13066,,2017-02,
354,830956169170665475,2017-02-13 01:46:03 +0000,Twitter for iPhone,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,,12,10,Reggie,1735,False,8735,,2017-02,
355,830583320585068544,2017-02-12 01:04:29 +0000,Twitter for iPhone,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,,13,10,Lilly,19297,False,73397,,2017-02,
356,830173239259324417,2017-02-10 21:54:58 +0000,Twitter for iPhone,RT @dog_rates: This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionate…,2016-12-15 02:14:29 +0000,12,10,Kyro,6554,True,0,,2017-02,
357,830097400375152640,2017-02-10 16:53:37 +0000,Twitter for iPhone,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",,13,10,Samson,3455,False,10804,,2017-02,
358,829878982036299777,2017-02-10 02:25:42 +0000,Twitter for iPhone,RT @dog_rates: This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,2017-02-02 01:01:21 +0000,12,10,Loki,5757,True,0,,2017-02,doggo
359,829861396166877184,2017-02-10 01:15:49 +0000,Twitter for iPhone,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,,12,10,Mia,2243,False,13441,,2017-02,
360,829501995190984704,2017-02-09 01:27:41 +0000,Twitter for iPhone,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,,12,10,Leo,12224,False,34913,,2017-02,
361,829449946868879360,2017-02-08 22:00:52 +0000,Twitter for iPhone,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,,11,10,None,2329,False,11519,,2017-02,doggo
362,829374341691346946,2017-02-08 17:00:26 +0000,Twitter for iPhone,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,,13,10,Astrid,10706,False,38074,,2017-02,doggo
363,829141528400556032,2017-02-08 01:35:19 +0000,Twitter for iPhone,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,,12,10,Malcolm,8530,False,26952,,2017-02,
364,829011960981237760,2017-02-07 17:00:28 +0000,Twitter for iPhone,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,,13,10,Dexter,18627,False,58302,,2017-02,
365,828801551087042563,2017-02-07 03:04:22 +0000,Twitter for iPhone,"RT @dog_rates: This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https…",2016-12-17 22:43:27 +0000,12,10,Gus,3901,True,0,,2017-02,
366,828770345708580865,2017-02-07 01:00:22 +0000,Twitter for iPhone,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,,13,10,Alfie,6746,False,28085,,2017-02,
367,828708714936930305,2017-02-06 20:55:28 +0000,Twitter for iPhone,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,,10,10,Fiona,12882,False,40241,,2017-02,
368,828650029636317184,2017-02-06 17:02:17 +0000,Twitter for iPhone,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",,14,10,one,1544,False,10467,,2017-02,
369,828409743546925057,2017-02-06 01:07:28 +0000,Twitter for iPhone,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,,12,10,Mutt,1305,False,6898,,2017-02,
370,828408677031882754,2017-02-06 01:03:14 +0000,Twitter for iPhone,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,,12,10,Bear,1477,False,8398,,2017-02,
371,828381636999917570,2017-02-05 23:15:47 +0000,Twitter for iPhone,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,,14,10,Doobert,2554,False,13864,,2017-02,doggo
372,828376505180889089,2017-02-05 22:55:23 +0000,Twitter for iPhone,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",,13,10,Beebop,1216,False,8112,,2017-02,
373,828372645993398273,2017-02-05 22:40:03 +0000,Twitter for iPhone,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,,12,10,Alexander,3344,False,13756,,2017-02,
374,828361771580813312,2017-02-05 21:56:51 +0000,Twitter Web Client,Beebop and Doobert should start a band 12/10 would listen,,12,10,None,195,False,2408,,2017-02,
375,828046555563323392,2017-02-05 01:04:17 +0000,Twitter for iPhone,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,,13,10,Sailer,3260,False,12923,,2017-02,
376,828011680017821696,2017-02-04 22:45:42 +0000,Twitter for iPhone,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,,11,10,Brutus,2451,False,11411,,2017-02,
377,827933404142436356,2017-02-04 17:34:40 +0000,Twitter for iPhone,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,,12,10,Kona,5987,False,22180,,2017-02,pupper
378,827653905312006145,2017-02-03 23:04:02 +0000,Twitter for iPhone,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,,12,10,Boots,3433,False,16983,,2017-02,
379,827600520311402496,2017-02-03 19:31:54 +0000,Twitter for iPhone,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,,13,10,Tucker,1082,False,8143,,2017-02,
380,827324948884643840,2017-02-03 01:16:53 +0000,Twitter for iPhone,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",,12,10,Ralphie,3510,False,17523,,2017-02,
381,827228250799742977,2017-02-02 18:52:38 +0000,Twitter for iPhone,RT @dog_rates: This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead https://…,2016-02-02 23:52:22 +0000,12,10,Phil,13517,True,0,,2017-02,
382,827199976799354881,2017-02-02 17:00:17 +0000,Twitter for iPhone,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,,13,10,Charlie,2579,False,11659,,2017-02,
383,826958653328592898,2017-02-02 01:01:21 +0000,Twitter for iPhone,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,,12,10,Loki,5757,False,23767,,2017-02,doggo
384,826848821049180160,2017-02-01 17:44:55 +0000,Twitter for iPhone,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,,13,10,Cupid,11878,False,40325,,2017-02,doggo
385,826615380357632002,2017-02-01 02:17:19 +0000,Twitter for iPhone,"RT @dog_rates: Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https:/…",2016-12-17 00:38:52 +0000,10,10,None,4521,True,0,,2017-02,
